id,camera_id,title,river,location,lat,lon,image_url,live_url,page_url,provider
japan-river-webcam-221811053,221811053,138タワー,木曽川（南派川）,愛知県一宮市光明寺,35.3575,136.809167,https://cam.river.go.jp/cam/now/cctv_230006_51C03271.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221811053&ownCd=21811&sysCamId=21811053,木曽川上流河川事務所・国土交通省 川の防災情報
japan-river-webcam-122835074,122835074,１８ｋ００Ｒ同尻,大分川,大分県由布市挾間町大字鬼崎846番1地先,33.195,131.5119444,https://cam.river.go.jp/cam/now/122835074.jpg,https://www.youtube.com/channel/UCXFM2y5gLvQlYxjQO-ravYg,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=122835074&ownCd=22835&sysCamId=22835074,大分河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221016021,221016021,２号水質保全施設,岩木川,中津軽郡西目屋村川原平地内,40.520525,140.203533333,https://cam.river.go.jp/cam/now/cctv_020001_21C05392.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221016021&ownCd=21016&sysCamId=21016021,岩木川ダム統合管理事務所・国土交通省 川の防災情報
japan-river-webcam-221335068,221335068,３番出水制,富士川,静岡県富士市,35.169266667,138.625241667,https://cam.river.go.jp/cam/now/cctv_220001_31C03866.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221335068&ownCd=21335&sysCamId=21335068,甲府河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-122835076,122835076,５ｋ７０Ｒ種具,大野川,大分県大分市大字種具字平畑1403-2,33.2170556,131.6988333,https://cam.river.go.jp/cam/now/122835076.jpg,https://www.youtube.com/channel/UCUzji-9dJQaOHiTRdQ5xLIw,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=122835076&ownCd=22835&sysCamId=22835076,大分河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-122835075,122835075,６ｋ４０Ｒ廻栖野樋管,七瀬川,大分県大分市大字廻栖野字向鶴538-3,33.17752,131.551602,https://cam.river.go.jp/cam/now/122835075.jpg,https://www.youtube.com/channel/UCXFM2y5gLvQlYxjQO-ravYg,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=122835075&ownCd=22835&sysCamId=22835075,大分河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221289003,221289003,HJバルブ,利根川,群馬県利根郡みなかみ町藤原,36.805558333,139.031297222,https://cam.river.go.jp/cam/now/cctv_100005_31C01523.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221289003&ownCd=21289&sysCamId=21289003,利根川ダム統合管理事務所・国土交通省 川の防災情報
japan-river-webcam-221034014,221034014,JR佳景山駅右岸18.1ｋｍ,旧北上川,石巻市鹿又,38.500277778,141.248888889,https://cam.river.go.jp/cam/now/cctv_040002_21C04081.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221034014&ownCd=21034&sysCamId=21034030,北上川下流河川事務所・国土交通省 川の防災情報
japan-river-webcam-221782024,221782024,JR関西線上流,庄内川,愛知県名古屋市,35.145,136.8327778,https://cam.river.go.jp/cam/now/cctv_230006_51C02141.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221782024&ownCd=21782&sysCamId=21782024,庄内川河川事務所・国土交通省 川の防災情報
japan-river-webcam-221801043,221801043,ＪＲ関西本線内部川橋梁,内部川,三重県四日市市,34.9223306,136.6061306,https://cam.river.go.jp/cam/now/cctv_240001_51C02849.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221801043&ownCd=21801&sysCamId=21801043,三重河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221801089,221801089,JR宮川橋梁,宮川,三重県伊勢市,34.5021,136.6816306,https://cam.river.go.jp/cam/now/cctv_240001_51C03975.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221801089&ownCd=21801&sysCamId=21801088,三重河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-222868001,222868001,ＪＲ橋,本明川,長崎県諫早市,32.857775,130.043886111,https://cam.river.go.jp/cam/now/222868001.jpg,https://www.youtube.com/channel/UCdFxgT9x_8ClcEZACt7Ag2g,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=222868001&ownCd=22868&sysCamId=22868001,長崎河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-122549008,122549008,JR橋箇所　旧吉野川右岸12ｋ4付近,旧吉野川,徳島県鳴門市大麻町市場川向三 ,34.133333,134.529444,https://cam.river.go.jp/cam/now/122549008.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=122549008&ownCd=22549&sysCamId=22549008,徳島河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221818040,221818040,JR橋梁上流,揖斐川,三重県桑名市,35.089813,136.680222,https://cam.river.go.jp/cam/now/cctv_240001_51C05127.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221818040&ownCd=21818&sysCamId=21818036,木曽川下流河川事務所・国土交通省 川の防災情報
japan-river-webcam-107170001,107170001,JR山陽本線下流,瀬戸川,明石市魚住町西岡,34.70743,134.89613,https://cam.river.go.jp/cam/now/107170001.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=107170001&ownCd=7170&sysCamId=7170001,加古川土木事務所・国土交通省 川の防災情報
japan-river-webcam-107170005,107170005,JR山陽本線下流,朝霧川,明石市大蔵八幡町,34.64504,135.01132,https://cam.river.go.jp/cam/now/107170005.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=107170005&ownCd=7170&sysCamId=7170005,加古川土木事務所・国土交通省 川の防災情報
japan-river-webcam-221034013,221034013,JR鹿又駅右岸15.1ｋｍ,旧北上川,石巻市鹿又,38.487777778,141.278611111,https://cam.river.go.jp/cam/now/cctv_040002_21C04080.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221034013&ownCd=21034&sysCamId=21034029,北上川下流河川事務所・国土交通省 川の防災情報
japan-river-webcam-221824043,221824043,ＪＲ新幹線天竜川橋上流,天竜川,静岡県浜松市,34.7084,137.7952694,https://cam.river.go.jp/cam/now/cctv_220001_51C02521.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221824043&ownCd=21824&sysCamId=21824043,浜松河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221261028,221261028,JR水戸線鬼怒川鉄橋,鬼怒川,茨城県筑西市,36.296427778,139.905527778,https://cam.river.go.jp/cam/now/cctv_080004_31C04300.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221261028&ownCd=21261&sysCamId=21261028,下館河川事務所・国土交通省 川の防災情報
japan-river-webcam-221801007,221801007,ＪＲ勢田川橋梁（桜橋）,勢田川,三重県伊勢市,34.4888389,136.7163611,https://cam.river.go.jp/cam/now/cctv_240001_51C02842.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221801007&ownCd=21801&sysCamId=21801007,三重河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221801096,221801096,ＪＲ勢田川橋梁（清田橋）,勢田川,三重県伊勢市,34.49115,136.7168306,https://cam.river.go.jp/cam/now/cctv_240001_51C02817.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221801096&ownCd=21801&sysCamId=21801095,三重河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221280006,221280006,ＪＲ川越線,荒川,埼玉県川越市,35.9025,139.5525,https://cam.river.go.jp/cam/now/cctv_110001_31C04563.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221280006&ownCd=21280&sysCamId=21280004,荒川上流河川事務所・国土交通省 川の防災情報
japan-river-webcam-222069014,222069014,JR第１大和川橋梁,大和川,奈良県生駒郡斑鳩町,34.5958333,135.7230556,https://cam.river.go.jp/cam/now/cctv_290009_61C02765.jpg,https://www.youtube.com/channel/UCyoN_7A4wAhxT1lnkmDNyww?view_as=subscriber,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=222069014&ownCd=22069&sysCamId=22069014,大和川河川事務所・国土交通省 川の防災情報
japan-river-webcam-221782032,221782032,JR中央線上流,矢田川,愛知県名古屋市,35.1984583,136.9437361,https://cam.river.go.jp/cam/now/cctv_230006_51C02168.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221782032&ownCd=21782&sysCamId=21782032,庄内川河川事務所・国土交通省 川の防災情報
japan-river-webcam-221801064,221801064,ＪＲ中村川橋梁,中村川,三重県松阪市,34.6309111,136.4707306,https://cam.river.go.jp/cam/now/cctv_240001_51C02853.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221801064&ownCd=21801&sysCamId=21801064,三重河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221781014,221781014,JR東海道本線付近,矢作川,愛知県岡崎市,34.9409333,137.1415972,https://cam.river.go.jp/cam/now/cctv_230006_51C01911.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221781014&ownCd=21781&sysCamId=21781056,豊橋河川事務所・国土交通省 川の防災情報
japan-river-webcam-222825003,222825003,ＪＲ白川橋梁,白川,熊本県熊本市,32.769163888,130.687222222,https://cam.river.go.jp/cam/now/cctv_430005_91C04020.jpg,https://www.youtube.com/channel/UCCn1d6KhxWkANtNgRU995Uw,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=222825003&ownCd=22825&sysCamId=22825003,熊本河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-222825004,222825004,ＪＲ白川第1橋梁,白川,熊本県熊本市,32.779166666,130.692777777,https://cam.river.go.jp/cam/now/cctv_430005_91C04021.jpg,https://www.youtube.com/channel/UCCn1d6KhxWkANtNgRU995Uw,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=222825004&ownCd=22825&sysCamId=22825004,熊本河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221320043,221320043,JR八高線橋梁上流,多摩川,東京都八王子市,35.692811111,139.360630556,https://cam.river.go.jp/cam/now/cctv_130001_31C03489.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221320043&ownCd=21320&sysCamId=21320043,京浜河川事務所・国土交通省 川の防災情報
japan-river-webcam-221781069,221781069,JR飯田線,豊川放水路,愛知県豊川市,34.790375,137.3658028,https://cam.river.go.jp/cam/now/cctv_230006_51C03960.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221781069&ownCd=21781&sysCamId=21781042,豊橋河川事務所・国土交通省 川の防災情報
japan-river-webcam-221539003,221539003,JR姫川橋梁下流,姫川,新潟県糸魚川市,37.0308139,137.8356278,https://cam.river.go.jp/cam/now/cctv_150002_41C01485.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221539003&ownCd=21539&sysCamId=21539003,高田河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221539030,221539030,JR保倉川橋梁下流,保倉川,新潟県上越市,37.1792556,138.2637056,https://cam.river.go.jp/cam/now/cctv_150002_41C00258.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221539030&ownCd=21539&sysCamId=21539030,高田河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-221781053,221781053,JR豊川橋付近,豊川,愛知県豊橋市,34.7777556,137.3705694,https://cam.river.go.jp/cam/now/cctv_230006_51C01868.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221781053&ownCd=21781&sysCamId=21781027,豊橋河川事務所・国土交通省 川の防災情報
japan-river-webcam-221781047,221781047,NTT鉄塔付近,豊川,愛知県豊橋市,34.7827306,137.4133139,https://cam.river.go.jp/cam/now/cctv_230006_51C04612.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221781047&ownCd=21781&sysCamId=21781021,豊橋河川事務所・国土交通省 川の防災情報
japan-river-webcam-100257170,100257170,アイヌ川  1.8Kp,アイヌ川,旭川市東光２３条９丁目８６－８地先,43.732641667,142.418730556,https://cam.river.go.jp/cam/now/100257170.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257170&ownCd=257&sysCamId=257170,北海道・国土交通省 川の防災情報
japan-river-webcam-100257515,100257515,アカタノンペ川  0.6Kp,アカタノンペ川,北海道釧路市音別町尺別原野東１線14-3,42.893875,143.919855556,https://cam.river.go.jp/cam/now/100257515.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257515&ownCd=257&sysCamId=257515,北海道・国土交通省 川の防災情報
japan-river-webcam-222819057,222819057,アザメの瀬,松浦川,佐賀県唐津市,33.339863888,129.993627777,https://cam.river.go.jp/cam/now/cctv_410004_91C02536.jpg,https://www.youtube.com/channel/UC8uB986Td-iG6x7BF0F1JEw,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=222819057&ownCd=22865&sysCamId=22865057,武雄河川事務所・国土交通省 川の防災情報
japan-river-webcam-100257498,100257498,アセツツリ川  0.8Kp,アセツツリ川,北海道釧路郡釧路町光和１丁目1,43.002005556,144.398605556,https://cam.river.go.jp/cam/now/100257498.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257498&ownCd=257&sysCamId=257498,北海道・国土交通省 川の防災情報
japan-river-webcam-221063068,221063068,あづま公園橋下流,荒川,福島市佐原,37.718611111,140.361388889,https://cam.river.go.jp/cam/now/cctv_070009_21C04225.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221063068&ownCd=21063&sysCamId=21063016,福島河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-303585003,303585003,あゆみ橋,平瀬川支川,川崎市宮前区菅生,35.602663,139.547675,https://cam.river.go.jp/cam/now/303585003.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=303585003&ownCd=3585&sysCamId=3585003,神奈川県・国土交通省 川の防災情報
japan-river-webcam-100257457,100257457,イワサキ川  0.7Kp,イワサキ川,北海道北見市北上29番地7地先河川敷,43.773611111,143.870833333,https://cam.river.go.jp/cam/now/100257457.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257457&ownCd=257&sysCamId=257457,北海道・国土交通省 川の防災情報
japan-river-webcam-100257458,100257458,ウエンナイ川  0.3Kp,ウェンナイ川,北海道稚内市潮見4丁目38番地10地先河川敷,45.393888889,141.706394444,https://cam.river.go.jp/cam/now/100257458.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257458&ownCd=257&sysCamId=257458,北海道・国土交通省 川の防災情報
japan-river-webcam-100257531,100257531,ウツベツ川  0.8Kp,ウツベツ川,北海道帯広市西11条南9丁目2番地先,42.920863889,143.187501111,https://cam.river.go.jp/cam/now/100257531.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257531&ownCd=257&sysCamId=257531,北海道・国土交通省 川の防災情報
japan-river-webcam-100257130,100257130,ウッペツ川  1.3Kp,ウッペツ川,旭川市緑町２１丁目２７４０－１地先,43.791636111,142.325523333,https://cam.river.go.jp/cam/now/100257130.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257130&ownCd=257&sysCamId=257130,北海道・国土交通省 川の防災情報
japan-river-webcam-100257452,100257452,エトンビ川  1.9Kp,エトンビ川,北海道斜里郡清里町字向陽567番地地先河川敷,43.817222222,144.592773333,https://cam.river.go.jp/cam/now/100257452.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257452&ownCd=257&sysCamId=257452,北海道・国土交通省 川の防災情報
japan-river-webcam-221024005,221024005,エレベータ屋上,胆沢川,奥州市胆沢若柳字横岳前山,39.124722222,140.920277778,https://cam.river.go.jp/cam/now/cctv_030007_21C04839.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221024005&ownCd=21024&sysCamId=21024005,北上川ダム統合管理事務所・国土交通省 川の防災情報
japan-river-webcam-222846023,222846023,エンシティホテル延岡,五ヶ瀬川,宮崎県延岡市,32.584055555,131.670922222,https://cam.river.go.jp/cam/now/cctv_450006_91C03906.jpg,https://www.youtube.com/channel/UCA0fKXM0CJ5dcQosR8pyxRQ,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=222846023&ownCd=22846&sysCamId=22846023,延岡河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-100257567,100257567,オケネ川  3.4Kp,オケネ川,北海道帯広市富士町西一線54番3地先,42.794383333,143.130951111,https://cam.river.go.jp/cam/now/100257567.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257567&ownCd=257&sysCamId=257567,北海道・国土交通省 川の防災情報
japan-river-webcam-223297011,223297011,オサラッペ川　4.8kp　鷹栖橋水位流量観測所,オサラッペ川,北海道上川郡鷹栖町北野,43.824166667,142.329441667,https://cam.river.go.jp/cam/now/cctv_010006_11C00310.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=223297011&ownCd=23297&sysCamId=23297011,旭川開発建設部・国土交通省 川の防災情報
japan-river-webcam-120736396,120736396,オサラッペ川KP11.5右岸カメラ,オサラッペ川,上川郡鷹栖町十六線地先,43.8783511,142.3450013,https://cam.river.go.jp/cam/now/120736396.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=120736396&ownCd=23297&sysCamId=20736396,旭川開発建設部・国土交通省 川の防災情報
japan-river-webcam-123297001,123297001,オサラッペ川KP2.5左岸カメラ,オサラッペ川,上川郡鷹栖町九線地先,43.8061171,142.3209771,https://cam.river.go.jp/cam/now/123297001.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=123297001&ownCd=23297&sysCamId=23297001,旭川開発建設部・国土交通省 川の防災情報
japan-river-webcam-120736395,120736395,オサラッペ川KP9.0右岸カメラ,オサラッペ川,上川郡鷹栖町北野十四線地先,43.8593852,142.3372307,https://cam.river.go.jp/cam/now/120736395.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=120736395&ownCd=23297&sysCamId=20736395,旭川開発建設部・国土交通省 川の防災情報
japan-river-webcam-100257562,100257562,オシタップ川  3.3Kp,オシタップ川,北海道中川郡池田町字利別南町５３番２地先,42.924261111,143.424013889,https://cam.river.go.jp/cam/now/100257562.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257562&ownCd=257&sysCamId=257562,北海道・国土交通省 川の防災情報
japan-river-webcam-100257287,100257287,オチャラッペ川  4.4Kp,オチャラッペ川,北海道瀬棚郡今金町字八束104番地先河川敷,42.389166667,140.02527778,https://cam.river.go.jp/cam/now/100257287.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257287&ownCd=257&sysCamId=257287,北海道・国土交通省 川の防災情報
japan-river-webcam-100257383,100257383,オバウシナイ川  0.4Kp,オバウシナイ川,平取町,42.586761111,142.135968333,https://cam.river.go.jp/cam/now/100257383.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257383&ownCd=257&sysCamId=257383,北海道・国土交通省 川の防災情報
japan-river-webcam-221055017,221055017,おばこ大橋,赤川,山形県酒田市広野,38.82709444,139.84083333,https://cam.river.go.jp/cam/now/cctv_060003_21C04178.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=221055017&ownCd=21055&sysCamId=21055014,酒田河川国道事務所・国土交通省 川の防災情報
japan-river-webcam-100257504,100257504,オビラシケ川  1.0Kp,オビラシケ川,北海道釧路郡釧路町字別保1-116,43.00205,144.478948333,https://cam.river.go.jp/cam/now/100257504.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257504&ownCd=257&sysCamId=257504,北海道・国土交通省 川の防災情報
japan-river-webcam-100257576,100257576,オベトン川  0.9Kp,オベトン川,北海道十勝郡浦幌町字帯富８７番１４地先,42.820797222,143.656727778,https://cam.river.go.jp/cam/now/100257576.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=100257576&ownCd=257&sysCamId=257576,北海道・国土交通省 川の防災情報
